PUBLICATION,EXTRACT_DATE,PRACTICE_CODE,PRACTICE_NAME,PRACTICE_POSTCODE,PCN_CODE,PCN_NAME,ONS_SUB_ICB_LOCATION_CODE,SUB_ICB_LOCATION_CODE,SUB_ICB_LOCATION_NAME,ONS_ICB_CODE,ICB_CODE,ICB_NAME,ONS_COMM_REGION_CODE,COMM_REGION_CODE,COMM_REGION_NAME,SUPPLIER_NAME
GP_PRAC_PAT_LIST,01Mar2026,H83009,NORBURY MEDICAL PRACTICE,SW16 4NL,U85744,PRIMARY CARE NORTH CROYDON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83010,SOUTH NORWOOD HILL MEDICAL CENTRE,SE25 6BY,U33024,ONE THORNTON HEATH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83011,NORTH CROYDON MEDICAL CENTRE,CR7 7HQ,U30526,MAYDAY SOUTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83012,ST JAMES MEDICAL CENTRE,CR0 2BZ,U92836,CROYDON LINK PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83013,OLD COULSDON MEDICAL PRACTICE,CR5 1HF,U38734,SELSDON PURLEY & COULSDON HEALTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83014,QUEENHILL MEDICAL PRACTICE,CR2 8DU,U52199,SELSDON ADDINGTON & SHIRLEY PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83015,PARKSIDE GROUP PRACTICE,CR2 6EX,U44012,KESTON MOORINGS & PARKSIDE PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83016,KESTON MEDICAL PRACTICE,CR8 2YL,U44012,KESTON MOORINGS & PARKSIDE PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83017,BRIGSTOCK MEDICAL PRACTICE,CR7 7JN,U74798,CROYDON GP SUPER NETWORK PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83018,SELSDON PARK MEDICAL PRACTICE,CR2 8LG,U38734,SELSDON PURLEY & COULSDON HEALTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83019,FRIENDS ROAD MEDICAL PRACTICE,CR0 1ED,U09071,GPNET5 PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83020,EVERSLEY MEDICAL CENTRE,CR7 6AR,U30526,MAYDAY SOUTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83021,LONDON ROAD MEDICAL PRACTICE,CR7 6AR,U30526,MAYDAY SOUTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83022,THORNTON HEATH MEDICAL CENTRE,CR7 8RL,U33024,ONE THORNTON HEATH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83023,MORLAND ROAD SURGERY,CR0 6HA,U74798,CROYDON GP SUPER NETWORK PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83024,WOODCOTE MEDICAL,CR8 3EE,U38734,SELSDON PURLEY & COULSDON HEALTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83028,ADDINGTON MEDICAL PRACTICE,CR0 0JA,U52199,SELSDON ADDINGTON & SHIRLEY PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83029,HARTLAND WAY SURGERY,CR0 8RG,U74798,CROYDON GP SUPER NETWORK PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83030,BROOM ROAD MEDICAL PRACTICE,CR0 8NG,U52199,SELSDON ADDINGTON & SHIRLEY PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83031,HALING PARK MEDICAL PRACTICE,CR2 6AD,U09071,GPNET5 PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83033,ASHBURTON PARK MEDICAL CENTRE,CR0 7AG,U74798,CROYDON GP SUPER NETWORK PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83034,WHITEHORSE PRACTICE,CR0 2JJ,U74798,CROYDON GP SUPER NETWORK PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83037,AUCKLAND SURGERY,SE19 2DF,U33024,ONE THORNTON HEATH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83039,STOVELL HOUSE SURGERY,CR0 6AH,U09071,GPNET5 PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83042,LEANDER FAMILY PRACTICE,CR7 6JE,U85744,PRIMARY CARE NORTH CROYDON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83043,SHIRLEY MEDICAL CENTRE,CR0 8BH,U74798,CROYDON GP SUPER NETWORK PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83044,EAST CROYDON MEDICAL CENTRE,CR0 6SD,U92836,CROYDON LINK PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83049,HEADLEY DRIVE SURGERY,CR0 0QL,U30526,MAYDAY SOUTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83051,THORNTON ROAD & VALLEY PARK SURGERY,CR0 4YD,U30526,MAYDAY SOUTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83052,BRAMLEY AVENUE SURGERY,CR5 2DR,U38734,SELSDON PURLEY & COULSDON HEALTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83053,PARCHMORE MEDICAL CENTRE,CR7 8LY,U33024,ONE THORNTON HEATH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83608,YOUR FAMILY PRACTICE,CR7 7JH,U85744,PRIMARY CARE NORTH CROYDON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83609,MERSHAM MEDICAL CENTRE,CR7 8JN,U33024,ONE THORNTON HEATH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83611,SELHURST MEDICAL CENTRE,SE25 5QA,U74798,CROYDON GP SUPER NETWORK PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83624,FAIRVIEW MEDICAL CENTRE,SW16 5PX,U85744,PRIMARY CARE NORTH CROYDON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83627,BIRDHURST MEDICAL PRACTICE,CR2 7DX,U09071,GPNET5 PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H83631,GREENSIDE GROUP PRACTICE,CR0 2UL,U74798,CROYDON GP SUPER NETWORK PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84002,PARK ROAD SURGERY,TW11 0AU,U84150,HAMPTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,Unknown
GP_PRAC_PAT_LIST,01Mar2026,H84005,PARKSHOT MEDICAL PRACTICE,TW9 2RG,U90453,RICHMOND PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84006,RICHMOND MEDICAL GROUP,SW14 8LP,U32828,SHEEN & BARNES PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84007,ACORN GROUP PRACTICE,TW1 4EA,U49896,TEDDINGTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84010,CANBURY MEDICAL CENTRE,KT2 6HR,U37262,CANBURY CHURCHILL ORCHARD BERRYLANDS PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84012,YORK MEDICAL PRACTICE,TW1 3PA,U96434,EAST TWICKENHAM PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84014,PARADISE ROAD SURGERY,TW9 1SA,U90453,RICHMOND PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84015,BRUNSWICK SURGERY,KT6 6EZ,U72231,SURBITON HEALTH CENTRE PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84016,GROVES MEDICAL CENTRE,KT3 3TX,U88126,NEW MALDEN & WORCESTER PARK PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84017,SEYMOUR HOUSE SURGERY,TW9 1UU,U90453,RICHMOND PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84018,BROAD LANE SURGERY,TW12 3AX,U84150,HAMPTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84020,FAIRHILL MEDICAL PRACTICE,KT2 7PX,U52814,KINGSTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84023,ESSEX HOUSE SURGERY,SW13 0LW,U32828,SHEEN & BARNES PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,Unknown
GP_PRAC_PAT_LIST,01Mar2026,H84025,HOOK SURGERY,KT9 2GY,U19424,CHESSINGTON AND SURBITON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84027,CHURCHILL MEDICAL CENTRE,KT2 6PG,U37262,CANBURY CHURCHILL ORCHARD BERRYLANDS PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84030,CENTRAL SURGERY,KT6 6EZ,U72231,SURBITON HEALTH CENTRE PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84031,JUBILEE SURGERY,TW2 6JL,U96434,EAST TWICKENHAM PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84032,HAMPTON WICK SURGERY,KT1 4DY,U49896,TEDDINGTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84033,ST ALBANS MEDICAL CENTRE,KT2 5HF,U52814,KINGSTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84034,ORCHARD PRACTICE,KT9 1AG,U37262,CANBURY CHURCHILL ORCHARD BERRYLANDS PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84039,CROSS DEEP SURGERY,TW1 4QP,U96434,EAST TWICKENHAM PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84040,HAMPTON MEDICAL CENTRE,TW12 2PB,U84150,HAMPTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84041,VINEYARD SURGERY,TW10 6PP,U90453,RICHMOND PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84042,HOLMWOOD CORNER SURGERY,KT3 6DR,U88126,NEW MALDEN & WORCESTER PARK PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84044,THE GREEN & FIR ROAD,TW2 5TU,U49896,TEDDINGTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84048,TWICKENHAM PARK SURGERY,TW1 2AR,U96434,EAST TWICKENHAM PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84050,CHESSINGTON PARK SURGERY,KT9 2GY,U19424,CHESSINGTON AND SURBITON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84051,ROSELAWN SURGERY,KT3 6AA,U88126,NEW MALDEN & WORCESTER PARK PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84053,BERRYLANDS SURGERY,KT6 6EZ,U37262,CANBURY CHURCHILL ORCHARD BERRYLANDS PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84054,RED LION ROAD SURGERY,KT6 7QG,U19424,CHESSINGTON AND SURBITON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84055,SHEEN LANE SURGERY,SW14 8LP,U32828,SHEEN & BARNES PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84057,STAINES ROAD MEDICAL CENTRE,TW2 5AU,U84150,HAMPTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84059,THAMESIDE MEDICAL PRACTICE,TW11 8HU,U49896,TEDDINGTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84060,RICHMOND LOCK SURGERY,TW1 1PS,U96434,EAST TWICKENHAM PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84061,KINGSTON HEALTH CENTRE,KT2 5AD,U52814,KINGSTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84062,LANGLEY MEDICAL PRACTICE,KT6 6EZ,U72231,SURBITON HEALTH CENTRE PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84618,SUNRAY SURGERY,KT5 9QD,U19424,CHESSINGTON AND SURBITON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84619,CLAREMONT MEDICAL CENTRE,KT6 6BS,U19424,CHESSINGTON AND SURBITON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84623,HAMPTON HILL MEDICAL CENTRE,TW12 1NY,U49896,TEDDINGTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84625,WOODLAWN MEDICAL CENTRE,TW2 6EE,U96434,EAST TWICKENHAM PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84630,CRANE PARK SURGERY,TW2 6JL,U96434,EAST TWICKENHAM PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84635,MANOR DRIVE MEDICAL CENTRE,KT4 7LG,U88126,NEW MALDEN & WORCESTER PARK PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H84639,KEW MEDICAL PRACTICE,TW9 4BH,U90453,RICHMOND PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85001,WANDSWORTH MEDICAL CENTRE,SW18 4DD,U61963,WANDLE PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85002,FALCON ROAD MEDICAL CENTRE,SW11 2PH,U73458,WANDSWORTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85003,QUEENSTOWN ROAD MEDICAL PRACTICE,SW8 3RX,U42154,BATTERSEA PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85006,MAYFIELD SURGERY,SW15 4AA,U97650,PRIME WANDSWORTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85007,SOUTHFIELDS GROUP PRACTICE,SW18 5AE,U61963,WANDLE PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85008,ROEHAMPTON SURGERY,SW15 4HN,U45842,WEST WANDSWORTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85009,BEDFORD HILL FAMILY PRACTICE,SW12 9HS,U42598,"BALHAM, TOOTING & FURZEDOWN PCN",E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85011,GREYSWOOD PRACTICE,SW16 6PX,U42598,"BALHAM, TOOTING & FURZEDOWN PCN",E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85012,PUTNEYMEAD GROUP MEDICAL PRACTICE,SW15 6TQ,U45842,WEST WANDSWORTH PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85018,MULGRAVE ROAD SURGERY,SM2 6LX,U07607,CENTRAL SUTTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85020,NELSON MEDICAL PRACTICE,SW20 8DA,U44050,SOUTH WEST MERTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85021,CHESSER PRACTICE,SM5 2RT,U87787,CARSHALTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85022,PARK ROAD MEDICAL CENTRE,SM6 8AW,U66620,WALLINGTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85023,BISHOPSFORD ROAD MEDICAL CENTRE,SM4 6BH,U87787,CARSHALTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85024,MITCHAM & TOOTING HEALTH,CR4 3PR,U77811,NORTH MERTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85025,WRYTHE GREEN SURGERY,SM5 2RE,U87787,CARSHALTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85026,FRANCIS GROVE SURGERY,SW19 4DL,U00070,WEST MERTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85027,WIMBLEDON VILLAGE SURGERY,SW19 5BY,U52546,NORTH WEST MERTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85028,WIMBLEDON MEDICAL PRACTICE,SW19 1NX,U52546,NORTH WEST MERTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85029,WIDE WAY MEDICAL CENTRE,CR4 1BP,U40458,MORDEN PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
GP_PRAC_PAT_LIST,01Mar2026,H85030,OLD COURT HOUSE SURGERY,SM1 4AF,U07607,CENTRAL SUTTON PCN,E38000245,36L,NHS South West London ICB - 36L,E54000031,QWE,NHS South West London Integrated Care Board,E40000003,Y56,London,EMIS
